sale_id,customer_id,product_id,date_id,quantity,total_amount,discount
1836,375,95,20231118,9,182.17,47.3642
1837,708,75,20230117,5,771.76,154.352
1838,493,88,20231228,2,186.34,20.4974
1839,908,66,20230204,1,257.45,38.6175
1840,188,28,20230726,10,642.12,179.79360000000003
1841,994,32,20230801,7,465.26,9.3052
1842,628,68,20230913,3,976.34,253.84840000000003
1843,648,29,20231205,9,847.89,0.0
1844,427,78,20231104,1,175.55,7.022
1845,12,20,20231116,10,972.96,165.40320000000003
1846,345,48,20230527,1,428.01,98.4423
1847,46,37,20231008,2,87.75,0.0
1848,642,59,20231012,4,849.56,152.92079999999999
1849,251,71,20230909,5,347.55,17.3775
1850,681,27,20230406,4,328.34,72.23479999999999
1851,748,72,20230127,7,490.14,44.1126
1852,902,87,20230405,3,27.12,7.8648
1853,770,20,20230418,4,362.76,72.552
1854,373,56,20230810,5,168.98,27.0368
1855,540,87,20230301,4,268.86,56.4606
1856,434,45,20231123,7,515.43,123.70319999999998
1857,484,70,20231022,9,847.06,25.411799999999996
1858,651,38,20230419,3,710.87,28.4348
1859,63,57,20230422,4,774.53,77.453
1860,116,59,20230903,4,484.31,14.5293
1861,904,11,20230717,3,987.17,9.8717
1862,361,28,20230329,1,886.63,265.989
1863,240,3,20230817,10,252.83,50.566
1864,209,10,20231108,4,453.03,131.37869999999998
1865,459,9,20230124,2,696.83,160.2709
1866,487,86,20230425,3,576.76,11.5352
1867,920,83,20231116,4,142.62,1.4262000000000001
1868,714,44,20231106,2,247.92,57.0216
1869,815,47,20230303,7,609.56,85.33840000000001
1870,619,29,20230524,2,751.15,157.7415
1871,536,3,20230215,4,544.78,87.1648
1872,37,92,20230909,5,523.98,68.1174
1873,666,30,20230401,9,785.88,149.3172
1874,979,34,20230627,5,516.16,87.7472
1875,551,18,20230404,8,936.29,140.4435
1876,380,39,20230708,8,826.36,214.8536
1877,400,53,20230312,3,360.47,46.86110000000001
1878,836,49,20231126,1,167.11,15.039900000000001
1879,362,13,20231221,10,56.91,4.5527999999999995
1880,31,19,20231118,6,975.56,48.778
1881,228,51,20230124,1,765.56,206.7012
1882,888,90,20230202,2,25.81,2.8390999999999997
1883,29,97,20230727,8,799.08,31.963200000000004
1884,503,2,20231004,2,157.65,11.0355
1885,925,35,20230806,8,661.9,13.238
1886,185,16,20231119,5,332.79,73.2138
1887,72,38,20231118,6,750.34,105.04760000000002
1888,323,3,20230922,5,547.44,49.269600000000004
1889,461,20,20230913,6,553.58,110.71600000000001
1890,774,77,20230822,9,159.11,31.822000000000003
1891,637,35,20230708,10,171.54,39.4542
1892,248,54,20230505,10,74.1,12.597
1893,105,64,20230122,2,216.37,12.9822
1894,990,32,20230718,8,212.92,23.4212
1895,80,47,20230116,9,667.74,86.8062
1896,944,5,20230217,4,698.65,83.838
1897,543,43,20231117,4,841.26,126.189
1898,63,28,20230727,2,935.67,18.7134
1899,418,100,20231229,2,714.67,0.0
1900,217,80,20230614,5,345.42,6.9084
1901,757,11,20230808,10,699.47,125.9046
1902,572,64,20231217,3,683.01,163.92239999999998
1903,93,58,20230420,6,597.11,83.59540000000001
1904,744,87,20230822,9,91.56,24.721200000000003
1905,239,57,20231114,2,451.95,112.9875
1906,294,2,20230716,5,623.84,49.9072
1907,837,37,20230115,3,344.5,17.225
1908,189,92,20230922,8,867.35,190.817
1909,249,45,20230208,9,783.9,211.65300000000002
1910,776,74,20230526,5,59.75,13.145
1911,53,65,20230923,2,929.37,269.5173
1912,489,3,20230917,2,911.42,136.713
1913,485,38,20230902,5,213.53,55.5178
1914,341,20,20230907,3,433.86,56.4018
1915,236,71,20230709,4,951.03,57.0618
1916,837,69,20231123,4,232.58,69.774
1917,28,15,20230307,5,726.22,116.1952
1918,734,88,20231218,5,763.08,190.77
1919,755,81,20231225,7,740.59,111.0885
1920,352,77,20230720,1,370.4,14.815999999999999
1921,773,5,20231103,2,241.01,16.8707
1922,54,14,20230615,7,923.69,73.8952
1923,174,47,20230526,10,851.35,204.32399999999998
1924,217,84,20230608,1,711.66,64.04939999999999
1925,345,90,20230530,9,306.32,30.632
1926,658,40,20230920,1,261.47,23.532300000000003
1927,872,81,20231025,6,256.86,77.058
1928,393,55,20231218,8,907.91,245.1357
1929,289,42,20230215,4,798.49,39.9245
1930,985,44,20231119,3,286.68,65.9364
1931,672,90,20231013,2,851.87,212.9675
1932,178,41,20230513,8,730.9,153.48899999999998
1933,171,42,20230803,1,615.0,43.050000000000004
1934,689,5,20230115,5,670.61,127.41590000000001
1935,116,72,20230907,3,968.59,135.60260000000002
1936,202,54,20230815,7,648.33,19.4499
1937,857,15,20230121,1,21.25,1.275
1938,512,86,20230910,4,527.14,68.5282
1939,331,87,20231121,8,148.1,1.4809999999999999
1940,699,63,20230712,3,410.51,57.4714
1941,567,53,20231126,1,592.58,148.145
1942,456,32,20231219,5,662.18,86.0834
1943,172,60,20230408,6,988.68,207.62279999999998
1944,123,99,20231205,5,683.8,95.732
1945,118,34,20230501,1,306.75,92.02499999999999
1946,369,87,20231005,8,647.05,187.64449999999997
1947,994,42,20230707,10,144.66,39.0582
1948,163,27,20230319,7,677.68,155.8664
1949,291,69,20230330,6,987.61,148.1415
1950,339,24,20230720,7,284.0,28.400000000000002
1951,409,7,20231124,10,444.7,128.963
1952,280,6,20230413,10,831.43,49.885799999999996
1953,150,34,20230801,2,678.91,196.88389999999998
1954,682,65,20230407,10,508.89,15.266699999999998
1955,806,50,20230413,10,135.91,5.4364
1956,315,98,20230127,7,681.8,34.089999999999996
1957,717,36,20231108,9,719.12,143.824
1958,466,91,20230222,6,507.04,126.76
1959,727,24,20230814,3,582.18,174.65399999999997
1960,804,36,20230326,5,566.43,22.6572
1961,172,70,20231106,8,961.45,230.748
1962,220,13,20231030,10,860.3,86.03
1963,40,9,20230828,1,258.69,28.4559
1964,745,21,20230713,1,364.11,91.0275
1965,182,81,20230420,9,137.46,19.244400000000002
1966,5,47,20230322,1,35.49,0.7098000000000001
1967,770,81,20231111,1,866.3,103.95599999999999
1968,155,79,20231129,7,575.85,138.204
1969,735,39,20230803,5,622.77,37.3662
1970,850,57,20230928,5,149.76,8.9856
1971,198,55,20231028,5,766.42,160.94819999999999
1972,385,75,20230901,3,178.23,1.7823
1973,55,51,20231210,6,173.23,41.575199999999995
1974,372,85,20230713,8,324.31,64.86200000000001
1975,77,66,20230112,1,361.88,94.0888
1976,251,98,20230101,2,492.42,137.87760000000003
1977,403,75,20231113,9,798.53,87.8383
1978,599,63,20230702,9,336.76,10.1028
1979,32,25,20230131,2,334.71,93.7188
1980,351,50,20230420,9,640.83,51.266400000000004
1981,536,42,20231116,1,184.89,44.373599999999996
1982,258,74,20230321,6,339.9,91.773
1983,987,10,20230517,10,923.84,194.0064
1984,60,31,20230408,4,504.24,10.0848
1985,385,96,20230630,1,476.28,61.916399999999996
1986,642,22,20230423,7,71.67,3.5835000000000004
1987,697,21,20230115,9,235.38,16.4766
1988,726,34,20230628,10,559.61,128.71030000000002
1989,518,44,20230822,9,739.79,184.9475
1990,994,46,20230813,2,966.32,96.632
1991,940,91,20230331,5,434.39,69.5024
1992,267,78,20230127,8,940.43,75.2344
1993,44,30,20230411,2,539.36,37.7552
1994,109,28,20230411,1,735.66,88.27919999999999
1995,816,69,20230318,10,694.77,41.6862
1996,367,61,20230313,3,286.33,80.1724
1997,55,63,20230430,10,94.69,24.6194
1998,505,65,20230502,7,232.63,18.6104
1999,742,53,20230418,5,446.33,26.779799999999998
2000,747,41,20231230,8,759.85,121.57600000000001
2001,445,89,20231029,9,625.32,118.81080000000001
2002,531,45,20230227,4,263.83,7.914899999999999
2003,121,74,20230530,5,320.78,44.9092
2004,967,37,20230711,5,558.43,72.5959
2005,405,21,20231210,9,143.89,37.4114
2006,889,79,20231227,9,867.65,104.118
2007,270,90,20231114,10,349.79,38.4769
2008,405,31,20230625,3,467.78,93.556
2009,665,32,20230419,10,147.14,39.7278
2010,683,15,20230803,4,716.73,86.0076
2011,595,62,20231122,10,493.56,128.3256
2012,344,30,20230211,5,467.98,126.35460000000002
2013,459,74,20230111,10,445.69,102.5087
2014,789,3,20231009,3,246.36,36.954
2015,550,29,20230723,9,595.63,148.9075
2016,566,45,20230218,3,332.24,93.02720000000001
2017,761,78,20230321,8,320.68,67.3428
2018,200,75,20230805,10,503.66,115.8418
2019,876,84,20230530,5,972.41,19.4482
2020,1000,58,20230211,6,628.36,31.418000000000003
2021,574,65,20230702,5,318.72,82.86720000000001
2022,854,8,20230330,10,254.57,17.8199
2023,636,80,20231218,6,193.67,19.367
2024,371,28,20230808,1,312.12,84.2724
2025,24,17,20230206,5,977.16,234.51839999999999
2026,219,27,20230927,5,244.54,58.6896
2027,406,94,20230610,7,258.39,51.678
2028,760,86,20230105,5,999.95,89.9955
2029,427,53,20230217,10,995.45,109.49950000000001
2030,128,54,20231229,10,219.37,59.22990000000001
2031,228,21,20230701,10,46.86,11.2464
2032,535,39,20231003,4,236.6,35.489999999999995
2033,108,76,20230816,4,263.5,23.715
2034,267,10,20230929,10,371.02,48.2326
2035,79,97,20231214,9,783.45,78.34500000000001
2036,417,68,20231107,6,399.65,75.9335
2037,799,34,20230324,10,930.96,269.97839999999997
2038,69,30,20230729,10,116.23,27.8952
2039,606,90,20231030,3,651.09,13.0218
2040,556,14,20230304,7,490.84,73.62599999999999
2041,292,29,20230713,2,972.69,282.0801
2042,560,59,20230408,9,162.64,16.264
2043,390,71,20231121,8,837.35,125.60249999999999
2044,410,2,20230620,6,463.33,129.7324
2045,701,87,20230604,5,740.7,162.954
2046,818,27,20230801,3,716.44,50.15080000000001
2047,816,46,20231207,1,774.93,7.7493
2048,39,18,20230625,10,172.85,43.2125
2049,296,13,20230829,1,608.5,109.53
2050,563,70,20230507,9,503.33,65.4329
2051,635,39,20230321,9,529.07,148.13960000000003
2052,907,15,20230517,4,682.57,27.3028
2053,541,35,20231031,7,635.1,19.053
2054,369,57,20230111,4,275.37,22.029600000000002
2055,502,77,20230207,1,575.57,149.64820000000003
2056,818,96,20231101,10,912.57,264.6453
2057,346,89,20230608,3,159.28,7.964
2058,334,26,20230430,3,367.98,22.0788
2059,932,38,20231219,3,568.29,22.7316
2060,728,87,20230202,5,481.25,125.125
2061,659,91,20230816,7,727.34,87.2808
2062,586,11,20231215,8,804.0,168.84
2063,233,19,20230521,10,59.35,16.618000000000002
2064,656,75,20230115,3,521.55,140.8185
2065,358,54,20230414,4,145.79,1.4579
2066,583,54,20231130,2,480.16,120.04
2067,558,79,20230417,8,339.87,16.9935
2068,38,19,20230520,7,825.45,66.036
2069,902,60,20231213,8,220.83,33.1245
2070,939,39,20230413,6,761.95,198.10700000000003
2071,568,51,20231217,9,192.15,7.686000000000001
2072,98,63,20230327,7,50.98,0.0
2073,150,47,20230728,6,154.21,4.6263
2074,785,32,20230505,4,190.33,1.9033000000000002
2075,150,23,20230614,8,282.44,31.0684
2076,923,90,20230721,9,61.27,1.2254
2077,140,86,20230531,4,679.38,54.3504
2078,442,53,20231123,7,232.15,23.215000000000003
2079,399,38,20230727,1,492.6,103.446
2080,531,32,20230814,9,880.79,26.423699999999997
2081,68,84,20230106,9,856.68,119.93520000000001
2082,950,22,20230920,3,447.7,58.201
2083,718,53,20230302,5,597.43,119.48599999999999
2084,337,23,20230205,9,239.73,9.5892
2085,588,16,20230913,1,168.29,31.975099999999998
2086,806,93,20230203,5,50.9,10.689
2087,784,81,20230726,3,665.52,19.9656
2088,865,15,20230603,7,752.65,158.0565
2089,174,68,20231122,10,730.08,219.024
2090,960,46,20231209,8,119.14,30.9764
2091,534,38,20230413,10,91.01,8.190900000000001
2092,469,90,20230411,5,682.24,20.4672
2093,343,13,20230129,5,453.77,49.914699999999996
2094,251,92,20230819,1,863.54,43.177
2095,305,90,20230602,7,515.94,10.318800000000001
2096,427,11,20231014,7,166.75,45.0225
2097,567,47,20230211,7,280.88,67.4112
2098,723,42,20230429,5,125.62,27.636400000000002
2099,68,40,20230118,1,359.7,61.149
2100,689,97,20230330,8,854.5,8.545
2101,622,37,20230101,6,376.86,45.2232
2102,224,75,20230929,7,387.29,112.3141
2103,827,71,20231215,4,47.1,12.717
2104,280,44,20230915,10,444.0,4.44
2105,665,13,20231227,3,380.49,11.4147
2106,948,46,20230416,10,463.47,101.96340000000001
2107,702,31,20231224,10,791.38,94.9656
2108,191,86,20230809,4,65.13,7.815599999999999
2109,803,88,20230101,7,620.37,136.4814
2110,91,77,20230507,3,577.08,103.87440000000001
2111,755,49,20230121,10,707.26,134.3794
2112,632,18,20230710,10,706.27,148.3167
2113,959,65,20230109,7,57.87,4.0509
2114,866,7,20231210,7,402.19,60.3285
2115,750,4,20230909,7,306.18,52.0506
2116,550,19,20230517,10,921.13,267.1277
2117,485,61,20230412,6,583.95,151.82700000000003
2118,805,57,20230104,3,188.79,7.5516
2119,284,99,20230711,9,381.14,3.8114
2120,513,93,20231117,5,790.38,229.2102
2121,272,100,20230517,7,644.34,154.6416
2122,511,6,20230411,10,729.4,204.232
2123,61,10,20230105,4,339.9,33.99
2124,735,95,20230613,1,775.65,100.8345
2125,245,21,20230629,8,664.71,86.4123
2126,600,1,20231022,9,757.58,45.4548
2127,576,41,20230714,7,489.41,78.30560000000001
2128,560,13,20230302,2,315.22,15.761000000000003
2129,839,46,20230621,2,548.89,27.4445
2130,827,34,20230709,8,527.25,100.1775
2131,550,56,20230710,1,559.13,95.05210000000001
2132,979,27,20231230,10,985.3,29.558999999999997
2133,929,13,20230213,6,567.95,119.26950000000001
2134,998,39,20230820,8,921.99,248.93730000000002
2135,86,25,20230303,10,731.82,87.8184
2136,280,43,20230325,7,818.21,155.4599
2137,921,99,20230218,2,383.94,103.66380000000001
2138,54,83,20230920,10,453.31,58.9303
2139,886,58,20230213,7,223.36,6.7008
2140,168,95,20231020,2,638.75,134.1375
2141,844,27,20230416,4,334.74,56.905800000000006
2142,407,34,20231103,6,57.75,16.7475
2143,626,37,20231214,2,704.12,133.7828
2144,397,24,20230720,8,397.97,107.45190000000001
2145,851,19,20230711,3,413.26,86.7846
2146,184,56,20231012,8,54.1,12.984
2147,129,27,20230225,2,336.92,60.6456
2148,82,11,20231115,8,614.41,116.7379
2149,595,60,20230124,3,721.33,137.05270000000002
2150,584,97,20230903,7,108.32,10.832
2151,988,98,20231209,9,792.62,0.0
2152,644,4,20230531,4,884.84,221.21
2153,231,57,20230622,2,408.01,28.5607
2154,378,48,20230402,10,150.61,9.0366
2155,505,1,20231106,2,963.68,144.552
2156,438,36,20230830,1,378.05,102.07350000000001
2157,660,80,20230423,7,282.98,33.9576
2158,165,36,20230218,1,38.43,10.7604
2159,828,94,20230510,2,830.43,224.2161
2160,836,84,20230819,7,622.01,31.1005
2161,782,65,20230528,3,28.99,1.4495
2162,888,78,20231003,8,609.61,42.672700000000006
2163,125,66,20230913,7,605.33,102.90610000000001
2164,429,47,20231011,8,320.52,22.436400000000003
2165,709,33,20230801,3,474.51,132.86280000000002
2166,255,68,20230720,3,236.08,37.772800000000004
2167,667,12,20230226,5,807.33,153.39270000000002
2168,731,54,20230715,2,674.06,80.88719999999999
2169,20,9,20231231,1,535.76,128.5824
2170,798,42,20230218,3,354.76,60.309200000000004
2171,888,4,20230829,7,855.87,239.64360000000002
2172,455,17,20230412,9,59.02,5.902000000000001
2173,936,21,20230608,5,310.7,43.498000000000005
2174,595,6,20230617,5,891.63,124.82820000000001
2175,362,64,20230522,8,825.97,82.59700000000001
2176,43,95,20230525,10,404.43,68.7531
2177,66,90,20231021,6,205.35,45.177
2178,486,38,20231220,10,825.71,8.257100000000001
2179,74,31,20230305,7,657.37,151.1951
2180,403,80,20230901,8,733.88,198.1476
2181,661,94,20231026,7,771.87,30.8748
2182,546,40,20230430,4,75.95,18.228
2183,738,49,20231029,4,333.34,13.333599999999999
2184,639,59,20230822,9,488.56,78.1696
2185,480,42,20231118,5,608.53,127.79129999999999
2186,901,17,20231118,3,948.57,227.6568
2187,585,42,20231015,4,826.39,140.4863
2188,260,6,20230124,5,423.74,80.5106
2189,128,98,20230212,6,819.79,73.7811
2190,897,37,20230117,3,656.11,131.222
2191,550,22,20230421,4,929.42,111.53039999999999
2192,880,53,20231013,2,189.07,41.5954
2193,171,18,20230328,9,255.29,12.7645
2194,981,91,20231122,2,947.56,142.134
2195,142,48,20230120,5,807.04,16.1408
2196,639,52,20230813,10,487.57,48.757000000000005
2197,990,60,20230117,5,172.3,27.568
2198,93,9,20230310,8,72.83,14.566
2199,146,17,20230208,8,448.66,76.27220000000001
2200,509,43,20231002,4,529.68,158.90399999999997
2201,784,75,20230417,1,509.06,142.53680000000003
2202,642,41,20230614,2,176.19,44.0475
2203,710,76,20230331,4,542.36,5.4236
2204,368,23,20231102,8,971.76,87.4584
2205,90,32,20230601,5,976.47,68.3529
2206,113,44,20231126,5,796.83,183.2709
2207,612,94,20230401,3,786.3,117.945
2208,403,91,20230517,10,919.0,192.98999999999998
2209,328,77,20230605,6,727.51,130.9518
2210,323,95,20230123,1,931.54,130.4156
2211,341,96,20230415,10,921.19,230.2975
2212,358,100,20230603,9,313.79,21.965300000000003
2213,588,69,20231028,2,157.66,14.1894
2214,122,33,20231027,7,645.23,0.0
2215,886,1,20231210,10,61.06,15.265
2216,114,64,20230729,10,827.77,41.3885
2217,93,97,20230917,7,743.46,104.08440000000002
2218,144,67,20230222,4,418.88,62.831999999999994
2219,401,7,20230919,7,836.56,117.11840000000001
2220,308,78,20231108,5,859.33,111.7129
2221,270,29,20230619,6,504.69,100.938
2222,92,56,20230605,9,225.74,24.831400000000002
2223,340,26,20230804,10,789.66,7.8966
2224,565,11,20230709,1,402.36,32.1888
2225,991,37,20230114,7,351.54,70.308
2226,778,16,20231201,9,312.3,78.075
2227,579,45,20230831,6,676.83,13.536600000000002
2228,267,48,20230215,2,963.99,173.5182
2229,233,72,20230318,7,581.72,34.9032
2230,462,92,20230324,1,867.8,130.17
2231,797,88,20230808,9,21.23,1.2738
2232,491,72,20230923,3,758.65,159.3165
2233,708,8,20231231,7,684.22,6.8422
2234,71,36,20230528,6,444.49,53.3388
2235,213,43,20231222,3,98.46,27.5688
2236,32,20,20230930,2,308.59,15.429499999999999
2237,793,77,20231004,3,848.74,178.2354
2238,65,23,20230629,8,503.1,80.49600000000001
2239,553,54,20230218,5,680.94,40.8564
2240,8,97,20230806,1,966.2,144.93
2241,576,5,20231011,5,499.17,24.9585
2242,513,83,20231214,7,684.65,0.0
2243,137,63,20230606,7,960.37,220.88510000000002
2244,26,42,20230124,9,602.48,144.5952
2245,545,13,20230814,10,875.67,157.6206
2246,795,66,20230120,2,611.17,128.3457
2247,554,1,20230706,6,125.99,32.7574
2248,289,17,20230614,5,613.46,177.9034
2249,566,62,20230804,7,880.48,123.26720000000002
2250,637,25,20230815,9,108.27,3.2480999999999995
2251,908,61,20230819,2,410.46,45.1506
2252,807,76,20230118,9,569.64,159.4992
2253,49,79,20230720,10,874.38,227.33880000000002
2254,281,52,20230209,3,701.53,203.44369999999998
2255,473,62,20230614,7,998.61,209.7081
2256,812,87,20231103,3,887.61,62.13270000000001
2257,758,6,20230408,10,687.77,75.6547
2258,457,58,20230407,2,579.99,144.9975
2259,425,35,20230129,4,661.7,191.893
2260,923,31,20231126,4,472.55,33.078500000000005
2261,978,33,20230730,1,783.14,227.11059999999998
2262,319,77,20230825,6,696.85,146.3385
2263,367,90,20230111,2,601.85,72.222
2264,249,12,20230902,8,797.98,151.6162
2265,700,33,20230616,9,299.82,14.991
2266,508,96,20230409,7,174.54,36.6534
2267,806,73,20230214,4,222.26,35.5616
2268,274,26,20230201,6,128.15,0.0
2269,632,80,20230104,6,601.43,150.3575
2270,995,36,20231127,2,787.69,181.16870000000003
2271,827,85,20231115,4,237.2,54.556
2272,784,97,20230426,6,684.66,136.932
2273,329,78,20230701,10,785.44,15.708800000000002
2274,296,49,20230412,6,581.0,116.2
2275,371,10,20231023,6,26.65,7.1955
2276,704,88,20230522,7,267.52,0.0
2277,987,84,20230803,3,680.96,183.85920000000002
2278,18,65,20230306,1,880.22,193.6484
2279,496,40,20231228,1,891.19,240.62130000000002
2280,731,81,20231028,10,757.41,121.1856
2281,496,73,20230321,7,904.16,126.5824
2282,836,29,20230123,2,921.38,221.13119999999998
2283,457,11,20230802,1,814.12,97.6944
2284,563,52,20230121,7,407.01,77.3319
2285,519,55,20230516,9,514.31,41.1448
2286,847,57,20230305,8,551.48,55.148
2287,439,72,20231013,2,351.44,17.572
2288,282,63,20230307,1,591.33,23.653200000000002
2289,195,49,20230423,4,357.51,103.6779
2290,813,82,20231021,10,173.9,0.0
2291,377,82,20230428,1,604.77,84.6678
2292,220,56,20231231,9,140.23,21.034499999999998
2293,952,93,20230814,7,432.45,125.41049999999998
2294,293,5,20230612,1,47.75,13.847499999999998
2295,693,10,20230101,3,673.48,53.8784
2296,493,100,20230205,2,933.41,28.002299999999998
2297,610,77,20231028,10,208.27,27.075100000000003
2298,483,40,20230706,10,132.44,3.9732
2299,522,100,20230527,4,531.08,143.3916
2300,950,70,20231117,5,357.34,32.160599999999995
2301,638,53,20231116,1,452.74,126.76720000000002
2302,820,51,20231031,9,44.1,1.764
2303,445,99,20230909,7,89.16,0.0
2304,662,70,20230326,10,904.58,153.7786
2305,609,83,20230312,10,885.44,79.6896
2306,890,49,20231219,7,465.66,102.4452
2307,726,28,20230224,4,194.65,33.090500000000006
2308,351,51,20230706,8,44.52,12.9108
2309,291,83,20230402,10,927.38,83.46419999999999
2310,163,5,20230120,4,49.77,12.9402
2311,831,16,20231012,6,487.74,34.1418
2312,87,8,20231225,5,799.54,183.8942
2313,988,76,20230220,1,74.03,17.7672
2314,982,85,20230312,7,653.3,91.462
2315,986,33,20231024,3,151.81,4.5543
2316,839,16,20230219,9,416.17,108.20420000000001
